ID,Organism,Strain,Molecule product,DB xref,location
AF201732.1,Infectious bronchitis virus,Clark 333,N/A,taxon:11120,N/A
DQ901375.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,"United Kingdom: Scotland, Perthshire"
JX291991.1,Infectious bronchitis virus,GX-NN-15,N/A,taxon:11120,China
OR509313.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Malaysia: Sabah
MF447743.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
AY604553.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Colombia
MG734773.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KF757451.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India: Tamil Nadu
PV638766.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt: Giza
OR268742.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Mexico
OR639638.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674220.1,Infectious bronchitis virus,CK/NL/D091172/2018,N/A,taxon:11120,Netherlands
KU686867.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Sri Lanka
OM937940.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
PQ510740.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
PP208687.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OL763344.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Pakistan: Multan
MH648701.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Saudi Arabia
KX107776.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP675041.1,Infectious bronchitis virus,CK/NL/D091413/2016,N/A,taxon:11120,Netherlands
OR638689.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MH703663.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Pakistan
OR639251.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638940.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638718.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
HQ123347.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
MT162602.1,Infectious bronchitis virus,I0810/19,N/A,taxon:11120,China
OP675136.1,Infectious bronchitis virus,CK/NL/D091264/2017,N/A,taxon:11120,Netherlands
KX529814.1,Infectious bronchitis virus,Ark-DPI,N/A,taxon:11120,USA
OQ790031.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP675087.1,Infectious bronchitis virus,CK/NL/D091871/2017,N/A,taxon:11120,Netherlands
KY872997.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OR638738.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
PQ510739.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OL688932.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
OP673866.1,Infectious bronchitis virus,CK/NL/D091052/2013,N/A,taxon:11120,Netherlands
OL688955.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
OR639039.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KC533682.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt: Fayoum
PP949528.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Hebei
OR639650.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MT162556.1,Infectious bronchitis virus,I0613/18,N/A,taxon:11120,China
OR638994.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674543.1,Infectious bronchitis virus,CK/NL/D091214/2020,N/A,taxon:11120,Netherlands
KM586818.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KC533683.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt: North Sainai
KJ196141.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KJ196174.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP675173.1,Infectious bronchitis virus,CK/NL/D092127/2018,N/A,taxon:11120,Netherlands
LC662561.1,Infectious bronchitis virus,JP/Kagoshima-1/2014,N/A,taxon:11120,Japan
AJ458959.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OR638653.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OQ199496.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Tunisia
FJ791274.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,N/A
KX702159.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
MH286411.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
OR639217.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KC577382.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP737825.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KJ200274.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Africa
FJ167377.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Argentina
MK840961.1,Infectious bronchitis virus,CK/NL/D181/2018,N/A,taxon:11120,Netherlands
OP674491.1,Infectious bronchitis virus,CK/NL/D091747/2020,N/A,taxon:11120,Netherlands
DQ449061.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Russia
OR638983.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OL688912.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
JQ764815.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP674446.1,Infectious bronchitis virus,CK/NL/D091258/2019,N/A,taxon:11120,Netherlands
KM594206.1,Infectious bronchitis virus,IBV09/2012/Morocco,N/A,taxon:11120,Morocco
ON149234.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR509339.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Malaysia: N. Sembilan
OP820083.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Guangdong
OQ884543.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
KM660631.2,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
KJ196109.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
EF382349.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP674208.1,Infectious bronchitis virus,CK/NL/D090748/2018,N/A,taxon:11120,Netherlands
LC588352.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Japan:Chiba
ON149108.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
JF738084.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP674430.1,Infectious bronchitis virus,CK/NL/D091419/2019,N/A,taxon:11120,Netherlands
OP674064.1,Infectious bronchitis virus,CK/NL/D090909/2016,N/A,taxon:11120,Netherlands
ON470382.1,Infectious bronchitis virus,Mex-Ark1,N/A,taxon:11120,Mexico: Jalisco
OR639121.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638496.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MW429061.1,Infectious bronchitis virus,IBV/M41/Y28,N/A,taxon:11120,China
JX559791.1,Infectious bronchitis virus,SB-3730,N/A,taxon:11120,Brazil
OR639617.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674279.1,Infectious bronchitis virus,CK/NL/D091876/2019,N/A,taxon:11120,Netherlands
DQ001337.1,Infectious bronchitis virus,Beaudette,N/A,taxon:11120,Singapore
OP674034.1,Infectious bronchitis virus,CK/NL/D091005/2016,N/A,taxon:11120,Netherlands
OP674791.1,Infectious bronchitis virus,CK/NL/D091181/2014,N/A,taxon:11120,Netherlands
OQ199499.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Tunisia
KX434790.1,Infectious bronchitis virus,ck/CH/LJS/111210,N/A,taxon:11120,China
ON149111.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
AF283868.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,N/A
OL321799.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iraq
ON149183.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KX236014.1,Infectious bronchitis virus,ck/CH/LHB/120497,N/A,taxon:11120,China
MK576139.1,Infectious bronchitis virus,gammaCoV/Ck/Poland/G101/2016,N/A,taxon:11120,Poland
OR639226.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KY872886.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
KR265085.1,Infectious bronchitis virus,GX-NN130003,N/A,taxon:11120,China
JQ920399.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
KX529714.1,Infectious bronchitis virus,Mass,N/A,taxon:11120,USA
KF007202.1,Infectious bronchitis virus,SDIB669/2012,N/A,taxon:11120,China
MH427504.1,Infectious bronchitis virus,gammaCoV/ck/China/I0529/17,N/A,taxon:11120,China
KX107690.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MN082400.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Nigeria
OP674035.1,Infectious bronchitis virus,CK/NL/D091366/2016,N/A,taxon:11120,Netherlands
OP675156.1,Infectious bronchitis virus,CK/NL/D091984/2018,N/A,taxon:11120,Netherlands
OP674949.1,Infectious bronchitis virus,CK/NL/D090957/2015,N/A,taxon:11120,Netherlands
JF900392.1,Infectious bronchitis virus,GB 171/09,N/A,taxon:11120,Germany
OR639283.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MN128005.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR638564.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
Z83979.1,Infectious bronchitis virus,UK/7/93,N/A,taxon:11120,N/A
MF447678.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MF447702.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KY872843.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OR639127.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639647.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
PP208790.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MF322836.1,Infectious bronchitis virus,IBV/Chicken/Iran/IS-1494/UT-MG65/2016,N/A,taxon:11120,Iran
OR509326.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Malaysia: Kedah
PP208736.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR972347.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil: Rio Grande do Sul
OR638865.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
ON060922.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
PP208724.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KY872809.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OR161355.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,United Arab Emirates
OP673899.1,Infectious bronchitis virus,CK/NL/D091979/2014,N/A,taxon:11120,Netherlands
KY872986.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
KP310024.1,Infectious bronchitis virus,Iran/variant 2/H272/12,N/A,taxon:11120,Iran
OP674189.1,Infectious bronchitis virus,CK/NL/D091956/2018,N/A,taxon:11120,Netherlands
KY001924.1,Infectious bronchitis virus,Iran/QX/ARH880/14,N/A,taxon:11120,Iran
EU822339.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Taiwan
KF757457.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India: Maharashtra
OR639738.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638551.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
JX182784.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
JX559824.1,Infectious bronchitis virus,SB-A3513,N/A,taxon:11120,Brazil
OR639252.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP673752.1,Infectious bronchitis virus,CK/NL/D091664/2012,N/A,taxon:11120,Netherlands
MT270494.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Saudi Arabia
OP675191.1,Infectious bronchitis virus,CK/NL/D091982/2018,N/A,taxon:11120,Netherlands
OP674118.1,Infectious bronchitis virus,CK/NL/D092207/2017,N/A,taxon:11120,Netherlands
MF447712.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
LC428323.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Japan:Gunma
OR742755.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Africa
OR639269.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674605.1,Infectious bronchitis virus,CK/NL/D091653/2012,N/A,taxon:11120,Netherlands
OR638753.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KY861931.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Chile
OQ884515.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
OR638910.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674071.1,Infectious bronchitis virus,CK/NL/D092206/2016,N/A,taxon:11120,Netherlands
OQ694022.1,Infectious bronchitis virus,IBV/Chicken/India/IVRI/UP/04/2022,N/A,taxon:11120,India
PP949509.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Jiangsu
MN887180.1,Infectious bronchitis virus,gCoV/Ck/Poland/G246/2017,N/A,taxon:11120,Poland
FN182249.1,Infectious bronchitis virus,NGA/A46/2006,N/A,taxon:11120,Nigeria
OR638627.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
GU564332.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Slovenia
OR639514.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
JX559797.1,Infectious bronchitis virus,SB-5530,N/A,taxon:11120,Brazil
MF447730.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MN685752.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
KY872910.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
PP949535.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China: Henan
OP674903.1,Infectious bronchitis virus,CK/NL/D091137/2015,N/A,taxon:11120,Netherlands
MN685732.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
OP675058.1,Infectious bronchitis virus,CK/NL/D091034/2016,N/A,taxon:11120,Netherlands
MH397189.1,Infectious bronchitis virus,gammaCoV/ck/China/I0333/17,N/A,taxon:11120,China
OP674133.1,Infectious bronchitis virus,CK/NL/D092111/2018,N/A,taxon:11120,Netherlands
OP881973.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639230.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OM746673.1,Infectious bronchitis virus,gCoV/Ck/DE/AC-14655/01/2016,N/A,taxon:11120,Germany
OR638714.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638952.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KJ206440.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Oman
FJ791258.1,Infectious bronchitis virus,IBV/BRAZIL/2007/USP-17,N/A,taxon:11120,Brazil
KY873206.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OP674630.1,Infectious bronchitis virus,CK/NL/D091980/2012,N/A,taxon:11120,Netherlands
KP310033.1,Infectious bronchitis virus,Iran/IR-I/H245/12,N/A,taxon:11120,Iran
MH159180.1,Infectious bronchitis virus,IBV-SDTA-171217,N/A,taxon:11120,China
KJ524598.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
ON149204.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KJ999800.1,Infectious bronchitis virus,GX-QZ131126,N/A,taxon:11120,China
KX529767.1,Infectious bronchitis virus,Ark-DPI,N/A,taxon:11120,USA
OP673695.1,Infectious bronchitis virus,CK/NL/D091188/2011,N/A,taxon:11120,Netherlands
OL688934.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
MH509453.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639069.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MF462335.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Japan
MT162571.1,Infectious bronchitis virus,I1010/18,N/A,taxon:11120,China
OP674096.1,Infectious bronchitis virus,CK/NL/D090820/2017,N/A,taxon:11120,Netherlands
OR742762.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Africa
KX107822.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KU512958.1,Infectious bronchitis virus,GXGuilinYZH2014.3,N/A,taxon:11120,N/A
KY873032.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
KF809792.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India: East
ON149181.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
PP208781.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MT270487.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Saudi Arabia
FJ793940.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP881979.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KF153243.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iraq: Kurdistan
GQ484961.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
KX434789.1,Infectious bronchitis virus,ck/CH/LJL/140530,N/A,taxon:11120,China
MH648691.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Saudi Arabia
MF447722.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
EU359634.1,Infectious bronchitis virus,ArkDPI-derived commercial vaccine A,N/A,taxon:11120,USA
MW366342.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
KR265090.1,Infectious bronchitis virus,GX-QZ131126,N/A,taxon:11120,China
PQ373972.1,Infectious bronchitis virus,IBV/Chicken/India/IVRI/TN03/IBVS1/2024,N/A,taxon:11120,India
OL688897.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
PP208685.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR654093.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt
OR639523.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638839.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
LC662579.1,Infectious bronchitis virus,JP/Okayama-5/2004,N/A,taxon:11120,Japan
KU356856.1,Infectious bronchitis virus,ck/CH/SCYB/140913,N/A,taxon:11120,China
OP674153.1,Infectious bronchitis virus,CK/NL/D090597/2018,N/A,taxon:11120,Netherlands
OL688950.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,South Korea
MK882514.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt
MH397209.1,Infectious bronchitis virus,gammaCoV/ck/China/I0303/16,N/A,taxon:11120,China
OM674673.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Peru
OR638795.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KJ196247.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MT427371.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA: California
OR639611.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR638549.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP675335.1,Infectious bronchitis virus,CK/NL/D092180/2019,N/A,taxon:11120,Netherlands
FJ791265.1,Infectious bronchitis virus,IBV/BRAZIL/2008/USP-24,N/A,taxon:11120,Brazil
OR638616.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
AY702085.1,Infectious bronchitis virus,LKQ3,N/A,taxon:11120,China
OP675166.1,Infectious bronchitis virus,CK/NL/D090800/2018,N/A,taxon:11120,Netherlands
OR639485.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
DQ001339.1,Infectious bronchitis virus,Beaudette,N/A,taxon:11120,N/A
OR638963.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KJ196150.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674292.1,Infectious bronchitis virus,CK/NL/D090672/2019,N/A,taxon:11120,Netherlands
DQ167150.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OR639724.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR978277.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Viet Nam
OR638570.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674678.1,Infectious bronchitis virus,CK/NL/D090591/2012,N/A,taxon:11120,Netherlands
EU359626.1,Infectious bronchitis virus,ArkDPI-derived commercial vaccine A,N/A,taxon:11120,USA
OP806001.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Egypt
OR639439.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KX702136.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
OP673696.1,Infectious bronchitis virus,CK/NL/D091713/2011,N/A,taxon:11120,Netherlands
JX559787.1,Infectious bronchitis virus,SB-1994,N/A,taxon:11120,Brazil
MK680008.1,Infectious bronchitis virus,0605P,N/A,taxon:11120,Jordan
OP674823.1,Infectious bronchitis virus,CK/NL/D091157/2014,N/A,taxon:11120,Netherlands
OR638690.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639459.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
AJ575394.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Russia:Krasnoyarsk
EU359624.1,Infectious bronchitis virus,ArkDPI-derived commercial vaccine A,N/A,taxon:11120,USA
MF322805.1,Infectious bronchitis virus,IBV/Chicken/Iran/Mass/UT-MG23/2016,N/A,taxon:11120,Iran
KU512972.1,Infectious bronchitis virus,GXNanningLLZ2014.2,N/A,taxon:11120,N/A
OP674857.1,Infectious bronchitis virus,CK/NL/D092247/2014,N/A,taxon:11120,Netherlands
PV361553.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
MK680018.1,Infectious bronchitis virus,6417P,N/A,taxon:11120,Jordan
KX107667.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
JF900397.1,Infectious bronchitis virus,GB 839/10,N/A,taxon:11120,Germany
OP674362.1,Infectious bronchitis virus,CK/NL/D090568/2019,N/A,taxon:11120,Netherlands
MG190961.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Thailand
OR639135.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
GQ484960.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
PP841395.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MW971993.1,Infectious bronchitis virus,IBV_CK/Bangladesh/LT1/2020,N/A,taxon:11120,Bangladesh
OR638388.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
PP208654.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KT583601.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
OR638948.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KY872938.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
KX275392.1,Infectious bronchitis virus,ck/CH/LHLJ/110943,N/A,taxon:11120,China
OQ884561.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
OP675342.1,Infectious bronchitis virus,CK/NL/D091756/2019,N/A,taxon:11120,Netherlands
KX107702.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
GU383070.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Brazil
MH397159.1,Infectious bronchitis virus,gammaCoV/ck/China/I0716/17,N/A,taxon:11120,China
KX640829.1,Infectious bronchitis virus,ck/CH/LGX/111119,N/A,taxon:11120,China
MT162573.1,Infectious bronchitis virus,I1019/18,N/A,taxon:11120,China
OP674632.1,Infectious bronchitis virus,CK/NL/D090673/2012,N/A,taxon:11120,Netherlands
KJ196095.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639303.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KX398040.1,Infectious bronchitis virus,li18180/2012,N/A,taxon:11120,Finland
OR639348.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
FJ770464.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP675346.1,Infectious bronchitis virus,CK/NL/D091179/2019,N/A,taxon:11120,Netherlands
OP675006.1,Infectious bronchitis virus,CK/NL/D091719/2016,N/A,taxon:11120,Netherlands
OP674445.1,Infectious bronchitis virus,CK/NL/D091388/2019,N/A,taxon:11120,Netherlands
KX129908.1,Infectious bronchitis virus,cK/CH/GZLXM/160106,N/A,taxon:11120,China
MH286391.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Turkey
KC292031.1,Infectious bronchitis virus,Is/1494 like,N/A,taxon:11120,Egypt: Menofia
KY872788.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Italy
OR639828.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639691.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674172.1,Infectious bronchitis virus,CK/NL/D090972/2018,N/A,taxon:11120,Netherlands
ON149220.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
KP085595.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,USA
OR638762.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
KP751243.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Iran
OP433630.1,Infectious bronchitis virus,PHR4LBB2108QSP4AH2F,N/A,taxon:11120,Philippines
MF156218.1,Infectious bronchitis virus,Morocco/Qx/IBV07/2015,N/A,taxon:11120,Morocco
OR978274.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Viet Nam
OP674299.1,Infectious bronchitis virus,CK/NL/D090664/2019,N/A,taxon:11120,Netherlands
KX302860.1,Infectious bronchitis virus,ck/CH/LSD08-7,N/A,taxon:11120,China
MH509450.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OP674509.1,Infectious bronchitis virus,CK/NL/D092015/2020,N/A,taxon:11120,Netherlands
OM937942.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
MF322826.1,Infectious bronchitis virus,IBV/Chicken/Iran/793-B/UT-MG62/2016,N/A,taxon:11120,Iran
OR639805.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
JQ894867.1,Infectious bronchitis virus,PL/G024/2012,N/A,taxon:11120,Poland
OP675230.1,Infectious bronchitis virus,CK/NL/D090931/2018,N/A,taxon:11120,Netherlands
MK248869.1,Infectious bronchitis virus,Mass,N/A,taxon:11120,Brazil
MH427501.1,Infectious bronchitis virus,gammaCoV/ck/China/I0401/16,N/A,taxon:11120,China
OR467914.1,Infectious bronchitis virus,ck/CH/SD/LY/202202,N/A,taxon:11120,China
KX529734.1,Infectious bronchitis virus,DMV/1639,N/A,taxon:11120,USA
OP675131.1,Infectious bronchitis virus,CK/NL/D090692/2017,N/A,taxon:11120,Netherlands
OR638876.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
OR639441.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
MH667320.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,India
OR638699.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
PV818076.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Pakistan
OR638450.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Canada
DQ386100.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,Spain
OQ790045.1,Infectious bronchitis virus,N/A,N/A,taxon:11120,China
OP674011.1,Infectious bronchitis virus,CK/NL/D091957/2016,N/A,taxon:11120,Netherlands
