ID,Organism,Strain,Molecule product,DB xref,location
OR464029.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
AY606202.1,Bovine coronavirus,USP-12,N/A,taxon:11128,Brazil
PQ118397.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Iowa
AB277141.1,Bovine coronavirus,Yamagata/3/03,N/A,taxon:11128,Japan
OR947448.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC504714.1,Bovine coronavirus,U14-Miyazaki-2018,N/A,taxon:11128,Japan
LC504691.1,Bovine coronavirus,KK4-Kumamoto-2016,N/A,taxon:11128,Japan
ON792956.1,Bovine coronavirus,ABGEB0-122,N/A,taxon:11128,Ireland
OQ821709.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
AB354579.1,Bovine coronavirus,Kakegawa,N/A,taxon:11128,Japan
KF169920.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
LC829632.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
PP599028.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
ON792960.1,Bovine coronavirus,ABGEBB-110,N/A,taxon:11128,Ireland
EU401986.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
PQ110069.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
MG757138.1,Bovine coronavirus,N/A,N/A,taxon:11128,France
JN795161.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
LC504687.1,Bovine coronavirus,KK26-Kumamoto-2016,N/A,taxon:11128,Japan
DQ479423.1,Bovine coronavirus,N/A,N/A,taxon:11128,Brazil
MH203065.1,Bovine coronavirus,BL104,N/A,taxon:11128,Viet Nam
JQ741966.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
AY606198.1,Bovine coronavirus,USP-08,N/A,taxon:11128,Brazil
AB450876.1,Bovine coronavirus,Wakayama/9/07,N/A,taxon:11128,Japan
OP820538.1,Bovine coronavirus,N/A,N/A,taxon:11128,India
AB450875.1,Bovine coronavirus,Wakayama/8/07,N/A,taxon:11128,Japan
OL477646.1,Bovine coronavirus,PL/2014/Wlkp1/I/BCoV,N/A,taxon:11128,Poland
DQ479424.1,Bovine coronavirus,Kakegawa,N/A,taxon:11128,Brazil
OR271248.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland
OL477642.1,Bovine coronavirus,PL/2014/Op1/IV/BCoV,N/A,taxon:11128,Poland
AB450870.1,Bovine coronavirus,Ishikawa/23/08,N/A,taxon:11128,Japan
LC494169.1,Bovine coronavirus,TCG-14,N/A,taxon:11128,Japan
OR621175.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
EF445634.1,Bovine coronavirus,339/06,N/A,taxon:11128,Italy
ON792950.1,Bovine coronavirus,ABGEB0-78,N/A,taxon:11128,Ireland
LC494162.1,Bovine coronavirus,TCG-3,N/A,taxon:11128,Japan
MZ711345.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
KM677167.1,Bovine coronavirus,N/A,N/A,taxon:11128,Croatia
OP820530.1,Bovine coronavirus,N/A,N/A,taxon:11128,India
AB450836.1,Bovine coronavirus,Hokkaido/33/06,N/A,taxon:11128,Japan
AB277117.1,Bovine coronavirus,Hokkaido/19/05,N/A,taxon:11128,Japan
MK046006.1,Bovine coronavirus,N/A,N/A,taxon:11128,Viet Nam
LC504700.1,Bovine coronavirus,S1-Mie-2018,N/A,taxon:11128,Japan
PQ249423.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ethiopia
KM677176.1,Bovine coronavirus,N/A,N/A,taxon:11128,Croatia
AB450903.1,Bovine coronavirus,Kochi/2/04,N/A,taxon:11128,Japan
MK989624.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
LC504711.1,Bovine coronavirus,T5-Miyazaki-2016,N/A,taxon:11128,Japan
AB277112.1,Bovine coronavirus,Hokkaido/14/04,N/A,taxon:11128,Japan
OP037371.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
AB450879.1,Bovine coronavirus,Shimane/1/00,N/A,taxon:11128,Japan
OP037404.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Colorado
OR464048.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
OP037423.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Pennsylvania
LC494137.1,Bovine coronavirus,IWT-11,N/A,taxon:11128,Japan
HM573326.1,Bovine coronavirus,Wisent 10/01,N/A,taxon:11128,South Korea
OR612021.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
KT381470.1,Bovine coronavirus,N/A,N/A,taxon:11128,Brazil
OP037411.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
AF220295.1,Bovine coronavirus,Quebec,N/A,taxon:11128,N/A
LC494143.1,Bovine coronavirus,IWT-19,N/A,taxon:11128,Japan
OP186319.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
OR947450.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
MT346358.1,Bovine coronavirus,BOV19-NS-biological sample,N/A,taxon:11128,Brazil
OP037429.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
FJ938064.1,Bovine coronavirus E-AH187-TC,E-AH187-TC,N/A,taxon:454963,USA: Ohio
AB277133.1,Bovine coronavirus,Tochigi/6/02,N/A,taxon:11128,Japan
DQ320764.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
LC642814.1,Bovine coronavirus,BoCoV GF2020,N/A,taxon:11128,Japan
OP037365.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
OP186317.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
AB450858.1,Bovine coronavirus,Ishikawa/11/06,N/A,taxon:11128,Japan
KT318116.1,Bovine coronavirus,N/A,N/A,taxon:11128,France
JN795144.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OR947447.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
AH010061.2,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
AY606197.1,Bovine coronavirus,USP-07,N/A,taxon:11128,Brazil
ON792953.1,Bovine coronavirus,ABGEB0-88,N/A,taxon:11128,Ireland
OQ821711.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
AY606204.1,Bovine coronavirus,USP-14,N/A,taxon:11128,Brazil
KF169914.1,Bovine coronavirus,N/A,N/A,taxon:11128,Denmark
MW521182.1,Bovine coronavirus,HLJ/QQHR-8/2020,N/A,taxon:11128,China
FJ425189.1,Sambar deer coronavirus US/OH-WD388/1994,N/A,N/A,taxon:422132,USA: Ohio
OP037408.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: California
JN795146.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
MH197038.1,Bovine coronavirus,PL83,N/A,taxon:11128,Viet Nam
MW881213.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
OP866726.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC504693.1,Bovine coronavirus,N30-Miyazaki-2016,N/A,taxon:11128,Japan
P25193.2,Bovine coronavirus strain Quebec,N/A,N/A,taxon:11133,N/A
AB450867.1,Bovine coronavirus,Ishikawa/20/06,N/A,taxon:11128,Japan
LC829640.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
MW711290.1,Bovine coronavirus,SWUN/HN-KF3/2019,N/A,taxon:11128,China
NC_003045.1,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
AB450911.1,Bovine coronavirus,Kagoshima/1/07,N/A,taxon:11128,Japan
MH371011.1,Bovine coronavirus,N/A,N/A,taxon:11128,Iran
U06092.1,Bovine coronavirus,Quebec BCQ.20,N/A,taxon:11128,N/A
KF169928.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
MN982179.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OP037434.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
MK318150.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
MW521192.1,Bovine coronavirus,HLJ/HH-18/2020,N/A,taxon:11128,China
MK318165.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
LC494156.1,Bovine coronavirus,SHG-3,N/A,taxon:11128,Japan
OR077311.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
MW881221.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
LC504669.1,Bovine coronavirus,C13-Miyazaki-2016,N/A,taxon:11128,Japan
JN795164.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
LC504688.1,Bovine coronavirus,KK27-Kumamoto-2016,N/A,taxon:11128,Japan
AB277114.1,Bovine coronavirus,Hokkaido/16/04,N/A,taxon:11128,Japan
OR271256.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland
DQ121656.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OP037402.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
MK095177.1,Bovine coronavirus,BCOV-China/SWUN/SX1/2018,N/A,taxon:11128,China
OL840234.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
KF169934.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OP652013.1,Bovine coronavirus,N/A,N/A,taxon:11128,Russia
LC494163.1,Bovine coronavirus,TCG-2,N/A,taxon:11128,Japan
LC494189.1,Bovine coronavirus,TCG-30,N/A,taxon:11128,Japan
KT381474.1,Bovine coronavirus,N/A,N/A,taxon:11128,Brazil
AB450889.1,Bovine coronavirus,Shimane/11/03,N/A,taxon:11128,Japan
OQ831426.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
KX373888.1,Bovine coronavirus,TWD3,N/A,taxon:11128,Thailand
OP037428.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
MW711292.1,Bovine coronavirus,SWUN/NX-YCP7/2019,N/A,taxon:11128,China
MK559492.1,Bovine coronavirus,N/A,N/A,taxon:11128,Iran
AB277142.1,Bovine coronavirus,Yamagata/4/03,N/A,taxon:11128,Japan
MG518518.1,Water deer coronavirus,N/A,N/A,taxon:2126133,South Korea: Chungnam
OP652001.1,Bovine coronavirus,N/A,N/A,taxon:11128,Russia
OP037383.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
LC504727.1,Bovine coronavirus,U35-Miyazaki-2018,N/A,taxon:11128,Japan
OL477652.1,Bovine coronavirus,PL/2014/Wlkp4/I/BCoV,N/A,taxon:11128,Poland
AB450845.1,Bovine coronavirus,Yamagata/9/07,N/A,taxon:11128,Japan
OR271244.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland
AB450855.1,Bovine coronavirus,Ibaraki/6/07,N/A,taxon:11128,Japan
AY935644.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
AB277113.1,Bovine coronavirus,Hokkaido/15/04,N/A,taxon:11128,Japan
AF339836.1,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
OP652004.1,Bovine coronavirus,N/A,N/A,taxon:11128,Russia
LC494167.1,Bovine coronavirus,TCG-12,N/A,taxon:11128,Japan
OP037414.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
KP208779.1,Bovine coronavirus,BR-UEL11,N/A,taxon:11128,Brazil
OP037424.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
MW521179.1,Bovine coronavirus,HLJ/QQHR-5/2020,N/A,taxon:11128,China
OL477639.1,Bovine coronavirus,PL/2014/Op1/I/BCoV,N/A,taxon:11128,Poland
MW711291.1,Bovine coronavirus,SWUN/NX-YC10/2019,N/A,taxon:11128,China
OP866728.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
MN982166.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OR909661.1,Bovine coronavirus,KBR-1(P70),N/A,taxon:11128,South Korea
OP037398.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: California
OL477654.1,Bovine coronavirus,PL/2014/Wlkp4/III/BCoV,N/A,taxon:11128,Poland
OR947455.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
U06090.1,Bovine coronavirus,Quebec BCQ.2070,N/A,taxon:11128,N/A
AB450880.1,Bovine coronavirus,Shimane/2/00,N/A,taxon:11128,Japan
OL477656.1,Bovine coronavirus,PL/2014/Wlkp4/V/BCoV,N/A,taxon:11128,Poland
LC829638.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
OR464044.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
KT381473.1,Bovine coronavirus,N/A,N/A,taxon:11128,Brazil
OM632714.1,Bovine coronavirus,BRA/PR-227-840/2018,N/A,taxon:11128,Brazil
MK095182.1,Bovine coronavirus,BCOV-China/SWUN/LN4/2018,N/A,taxon:11128,China
OL840237.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
LC829646.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
DQ121621.1,Bovine coronavirus,N/A,N/A,taxon:11128,Denmark
LC494158.1,Bovine coronavirus,SHG-5,N/A,taxon:11128,Japan
LC504686.1,Bovine coronavirus,KK25-Kumamoto-2016,N/A,taxon:11128,Japan
OP762512.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
AB450895.1,Bovine coronavirus,Shimane/17/05,N/A,taxon:11128,Japan
JQ741958.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
PP156985.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland: Galway
LC829628.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
KP033205.1,Bovine coronavirus,4733,N/A,taxon:11128,Argentina
AB450871.1,Bovine coronavirus,Ishikawa/24/08,N/A,taxon:11128,Japan
DQ915164.2,Bovine coronavirus isolate Alpaca,N/A,N/A,taxon:404135,USA
MK318156.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
OR909657.1,Bovine coronavirus,KBR-1(P30),N/A,taxon:11128,South Korea
OP037435.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
OP037373.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
OR947453.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
ON792964.1,Bovine coronavirus,ABGEDB-260,N/A,taxon:11128,Ireland
AB450891.1,Bovine coronavirus,Shimane/13/03,N/A,taxon:11128,Japan
LC504721.1,Bovine coronavirus,U25-Miyazaki-2018,N/A,taxon:11128,Japan
PV345614.1,Bovine coronavirus,N/A,N/A,taxon:11128,"Kazakhstan: Ulytau oblast, Zhanaarka distr."
MW711296.1,Bovine coronavirus,SWUN/NMG-D10/2020,N/A,taxon:11128,China
OP037426.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
OR464050.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
MW521180.1,Bovine coronavirus,HLJ/QQHR-6/2020,N/A,taxon:11128,China
AB450843.1,Bovine coronavirus,Hokkaido/40/08,N/A,taxon:11128,Japan
AB450896.1,Bovine coronavirus,Shimane/18/05,N/A,taxon:11128,Japan
OR077316.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
MN982171.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
KT318114.1,Bovine coronavirus,N/A,N/A,taxon:11128,France
OL477650.1,Bovine coronavirus,PL/2014/Wlkp2/I/BCoV,N/A,taxon:11128,Poland
OP037384.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
DQ121655.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
AY606193.1,Bovine coronavirus,USP-03,N/A,taxon:11128,Brazil
EF193075.1,Bovine coronavirus,V270,N/A,taxon:11128,Germany
KM386671.1,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
OR909658.1,Bovine coronavirus,KBR-1(P40),N/A,taxon:11128,South Korea
ON142316.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
AB450831.1,Bovine coronavirus,Hokkaido/28/05,N/A,taxon:11128,Japan
MW521177.1,Bovine coronavirus,HLJ/QQHR-3/2020,N/A,taxon:11128,China
JQ741947.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
MW521189.1,Bovine coronavirus,HLJ/HH-15/2020,N/A,taxon:11128,China
PP156986.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland: Longford
KF169931.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
AB450840.1,Bovine coronavirus,Hokkaido/37/08,N/A,taxon:11128,Japan
OP037369.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
MK046007.1,Bovine coronavirus,N/A,N/A,taxon:11128,Viet Nam
AY935643.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
LC829615.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
AB277149.1,Bovine coronavirus,Wakayama/4/05,N/A,taxon:11128,Japan
PP357889.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ethiopia
LC494190.1,Bovine coronavirus,TCG-31,N/A,taxon:11128,Japan
LC829621.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
AY606200.1,Bovine coronavirus,USP-10,N/A,taxon:11128,Brazil
JQ741957.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
PQ243295.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
KF169915.1,Bovine coronavirus,N/A,N/A,taxon:11128,Denmark
MN982170.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC829630.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
AF313395.1,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
KF169921.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OR077317.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OL477653.1,Bovine coronavirus,PL/2014/Wlkp4/II/BCoV,N/A,taxon:11128,Poland
DQ389658.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
FJ425190.1,Sambar deer coronavirus US/OH-WD388-TC/1994,N/A,N/A,taxon:422133,USA: Ohio
AH010363.2,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
AH010363.2,Bovine coronavirus,Quebec BCQ.571,N/A,taxon:11128,N/A
AH010363.2,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
OL477643.1,Bovine coronavirus,PL/2014/Pod1/I/BCoV,N/A,taxon:11128,Poland
LC504666.1,Bovine coronavirus,A7-Aichi-2016,N/A,taxon:11128,Japan
KC907372.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
EU401988.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
OP037366.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
MH475913.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC829634.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
HE616736.1,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
OQ821703.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
KC907369.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
MK318166.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
AB450853.1,Bovine coronavirus,Ibaraki/4/07,N/A,taxon:11128,Japan
AB450856.1,Bovine coronavirus,Toyama/1/08,N/A,taxon:11128,Japan
ON229023.1,Bovine coronavirus,N/A,N/A,taxon:11128,Poland
DQ121638.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
Q91A26.1,Bovine enteric coronavirus (strain 98TXSF-110-ENT),N/A,N/A,taxon:233262,N/A
OR464035.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
OQ821701.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
OR909655.1,Bovine coronavirus,KBR-1(P10),N/A,taxon:11128,South Korea
JN795143.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OR947456.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OL477645.1,Bovine coronavirus,PL/2014/Pom/I/BCoV,N/A,taxon:11128,Poland
P25192.1,Bovine coronavirus LY-138,N/A,N/A,taxon:11131,N/A
KX982264.1,Bovine coronavirus,N/A,N/A,taxon:11128,France
LC494126.1,Bovine coronavirus,GIF-1,N/A,taxon:11128,Japan
KT381481.1,Bovine coronavirus,N/A,N/A,taxon:11128,Brazil
KF169937.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
LC504720.1,Bovine coronavirus,U24-Miyazaki-2018,N/A,taxon:11128,Japan
MK318155.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
JN795148.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
DQ389636.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
DQ121649.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
AB277121.1,Bovine coronavirus,Ishikawa/2/99,N/A,taxon:11128,Japan
OP762516.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC494172.1,Bovine coronavirus,TCG-6,N/A,taxon:11128,Japan
OP652023.1,Bovine coronavirus,N/A,N/A,taxon:11128,Russia
OR271240.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland
ON792955.1,Bovine coronavirus,ABGEB0-116,N/A,taxon:11128,Ireland
MK318177.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
OR909666.1,Bovine coronavirus,KBR-1(P120),N/A,taxon:11128,South Korea
LC494185.1,Bovine coronavirus,TCG-26,N/A,taxon:11128,Japan
OR464039.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
KM677177.1,Bovine coronavirus,N/A,N/A,taxon:11128,Croatia
DQ389632.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
ON792943.1,Bovine coronavirus,ABGEB0-56,N/A,taxon:11128,Ireland
AB450916.1,Bovine coronavirus,Kagoshima/6/07,N/A,taxon:11128,Japan
LC829616.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
OP037399.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Texas
OP037380.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
OR077315.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OR947452.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC494179.1,Bovine coronavirus,TCG-20,N/A,taxon:11128,Japan
MN982173.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
KF169911.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
MW711293.1,Bovine coronavirus,SWUN/NX-YCP9/2019,N/A,taxon:11128,China
OR502441.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
DQ320762.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
FJ415324.1,Human enteric coronavirus 4408,N/A,N/A,taxon:166124,Germany
DQ121648.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
DQ121661.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
JN795153.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OP037381.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
DQ121647.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
MK046008.1,Bovine coronavirus,N/A,N/A,taxon:11128,Viet Nam
OP652011.1,Bovine coronavirus,N/A,N/A,taxon:11128,Russia
KT381480.1,Bovine coronavirus,N/A,N/A,taxon:11128,Brazil
KF169938.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
LC504728.1,Bovine coronavirus,U36-Miyazaki-2018,N/A,taxon:11128,Japan
PP357891.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ethiopia
OP762514.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
HE616739.1,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
JN795163.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
AY353075.1,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
OP037405.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
PP101629.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC504716.1,Bovine coronavirus,U17-Miyazaki-2018,N/A,taxon:11128,Japan
KP033210.1,Bovine coronavirus,4041,N/A,taxon:11128,Argentina
MK318152.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
MW521176.1,Bovine coronavirus,HLJ/QQHR-2/2020,N/A,taxon:11128,China
JN795151.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
ON544073.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
AF181469.1,Bovine coronavirus,N/A,N/A,taxon:11128,N/A
DQ121629.1,Bovine coronavirus,N/A,N/A,taxon:11128,Denmark
OL477655.1,Bovine coronavirus,PL/2014/Wlkp4/IV/BCoV,N/A,taxon:11128,Poland
KF169910.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OR077310.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC504707.1,Bovine coronavirus,S8-Mie-2018,N/A,taxon:11128,Japan
MK989633.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
OL477647.1,Bovine coronavirus,PL/2014/Wlkp1/II/BCoV,N/A,taxon:11128,Poland
OP037370.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
OR621174.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
MK318174.1,Bovine coronavirus,N/A,N/A,taxon:11128,Uruguay
MK989620.1,Bovine coronavirus,N/A,N/A,taxon:11128,Turkey
MW771521.1,Bovine coronavirus,N/A,N/A,taxon:11128,Israel
JQ741964.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
EU019216.1,Bovine coronavirus Bubalus/Italy/179/07-11,179/07-11,N/A,taxon:473588,Italy
OR464045.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
OR947454.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
OP186313.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
LC504725.1,Bovine coronavirus,U31-Miyazaki-2018,N/A,taxon:11128,Japan
OP037392.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
KT381471.1,Bovine coronavirus,N/A,N/A,taxon:11128,Brazil
LC829622.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
OR612020.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
KM677164.1,Bovine coronavirus,N/A,N/A,taxon:11128,Croatia
AB450852.1,Bovine coronavirus,Ibaraki/3/06,N/A,taxon:11128,Japan
ON792951.1,Bovine coronavirus,ABGEB0-79,N/A,taxon:11128,Ireland
AB450914.1,Bovine coronavirus,Kagoshima/4/07,N/A,taxon:11128,Japan
AB450851.1,Bovine coronavirus,Ibaraki/2/05,N/A,taxon:11128,Japan
KF169925.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
OR271246.1,Bovine coronavirus,N/A,N/A,taxon:11128,Ireland
LC494145.1,Bovine coronavirus,IWT-21,N/A,taxon:11128,Japan
OR502443.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA
DQ121644.1,Bovine coronavirus,N/A,N/A,taxon:11128,Sweden
KT318124.1,Bovine coronavirus,N/A,N/A,taxon:11128,France
MW881216.1,Bovine coronavirus,N/A,N/A,taxon:11128,South Korea
LC829613.1,Bovine coronavirus,N/A,N/A,taxon:11128,Japan: Chiba
AB277145.1,Bovine coronavirus,Yamagata/7/03,N/A,taxon:11128,Japan
OP762518.1,Bovine coronavirus,N/A,N/A,taxon:11128,China
LC494153.1,Bovine coronavirus,IWT-27,N/A,taxon:11128,Japan
KM677169.1,Bovine coronavirus,N/A,N/A,taxon:11128,Croatia
OP037421.1,Bovine coronavirus,N/A,N/A,taxon:11128,USA: Nebraska
MW521185.1,Bovine coronavirus,HLJ/HH-11/2020,N/A,taxon:11128,China
