ID,Organism,Strain,Molecule product,DB xref,location
MN541219.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
MN655014.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MF598642.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_B51_2015,N/A,taxon:1335626,United Arab Emirates
MN541184.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KJ396766.1,Middle East respiratory syndrome-related coronavirus,KSA_378,N/A,taxon:1335626,Saudi Arabia
KX443668.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Jordan
PP952175.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia: Al Riyadh
KX108938.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,United Arab Emirates
OP866289.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Ethiopia
MN365232.1,Middle East respiratory syndrome-related coronavirus,Hu/Riyadh-KSA-19001796/2019,N/A,taxon:1335626,Saudi Arabia
MF598615.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_B23_2015,N/A,taxon:1335626,United Arab Emirates
MF598635.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_B44_2015,N/A,taxon:1335626,United Arab Emirates
MN541256.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
KT275308.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,United Arab Emirates
MG520075.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MF598709.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_414485_W4_2015,N/A,taxon:1335626,United Arab Emirates
KU710264.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KT182956.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,South Korea
MG011341.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KM027290.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KU851859.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KM027287.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KR011264.1,Middle East respiratory syndrome-related coronavirus,Hu/Riyadh-KSA-2343/2015,N/A,taxon:1335626,Saudi Arabia
MT675267.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia: Riyadh
MN654994.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KY581698.1,Middle East respiratory syndrome-related coronavirus,Camel/UAE_1H-F_2014,N/A,taxon:1335626,United Arab Emirates
OQ297692.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,China
KT805964.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KX443665.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Jordan
KT182957.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,South Korea
MK858163.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
K9N5Q8.1,Betacoronavirus England 1,N/A,N/A,taxon:1263720,N/A
KT036372.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,China
OP866283.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Ethiopia
MW086539.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Jordan
MF598605.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_B13_2015,N/A,taxon:1335626,United Arab Emirates
KM027262.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KT868868.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,South Korea
PP952174.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia: Al Riyadh
MN541215.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Sudan
MF598689.1,Middle East respiratory syndrome-related coronavirus,camel/UAE_B102_2015,N/A,taxon:1335626,United Arab Emirates
MN654977.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
MN481983.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,Saudi Arabia
KX108946.1,Middle East respiratory syndrome-related coronavirus,N/A,N/A,taxon:1335626,United Arab Emirates
